movie_id,title,year,runtime,genres,actor_ids
tt11707848,Skydog,2020,109,"Adventure,Family","nm2152398,nm7293303,nm0001002,nm7560506,nm4504092"
tt11719290,Psico,2020,49,Thriller,nm4338406
tt11723716,What About the Box?,2020,179,Mystery,"nm9316720,nm10461340,nm10461343,nm10461342"
tt11729552,Aniela,2020,64,"Horror,Thriller","nm3360550,nm9857216,nm3147257,nm1010553"
tt11730940,Bamfaad,2020,102,Romance,"nm9031403,nm7441022,nm1994146,nm4876224"
tt11731920,Hopz,2020,60,"Animation,Comedy,Family","nm11621546,nm3452531,nm8252920,nm9898052,nm11327333,nm11327336"
tt12257702,La quinta de la quinta,2020,\N,"Documentary,Sport","nm11550617,nm11550618,nm11550619"
tt12258334,Lil' Yogis: Meet the Chakras,2020,45,Animation,nm11619961
tt12261752,Slow Ride Home,2020,81,Documentary,"nm11552010,nm11552011,nm11552012,nm11552013"
tt12266070,Piyawa Hindustani,2020,\N,Family,"nm11554766,nm11554767,nm14620180,nm4400212,nm7945921"
tt12275282,Moth,2020,48,"Documentary,Sci-Fi","nm11559490,nm11559491,nm11626607,nm11626608"
tt13059020,Welcome to Sleepy Hollow,2020,63,Documentary,"nm11882746,nm11882752,nm11882734,nm11882738,nm11882729,nm11882739,nm11882731,nm11882743,nm11882753"
tt13060174,The Bully Caterpillar,2020,86,Animation,"nm11883086,nm11883087,nm11883079,nm11883085"
tt13060562,My Summer in the Chair,2020,77,"Comedy,Drama","nm11883241,nm11883238,nm11883240,nm9483979"
tt13060796,A Place Among the Dead,2020,76,"Drama,Horror,Thriller","nm0484460,nm0000198,nm0001598,nm0000579"
tt13061218,Mummy,2020,68,"Drama,Horror",nm6860913
tt13063654,"Yes, I Do!",2020,111,"Comedy,Drama,Romance","nm5113774,nm4454642,nm7928249,nm14457771,nm9410159,nm3530313,nm10786869,nm10164424"
tt13069810,Sumikura kaosu no kaidan go rushisu,2020,\N,Fantasy,nm12837656
tt13070192,Kuyudaki Tas,2020,77,Documentary,"nm1728214,nm8189662,nm2339534,nm2432719,nm1754427"
tt13073734,Coral Ghosts,2020,\N,Documentary,nm11890169
tt13075418,Women Are Angels 2,2020,83,"Comedy,Romance","nm5068209,nm0788788,nm2756855,nm2120999"
tt13081440,Fucking with Nobody,2020,102,"Comedy,Drama","nm2680737,nm3109485,nm9172222,nm4080242"
tt13081086,Tiong Bahru Social Club,2020,88,Comedy,"nm6856042,nm2607721,nm2372640,nm11126217"
tt13084898,Microbudget Marauders Too,2020,70,Documentary,"nm4341114,nm3025400"
tt13084912,Spirit of Itchi,2020,87,Horror,"nm7470105,nm1492707,nm6967542,nm12751848"
tt13084974,Martiposooza: The Movie,2020,84,Documentary,"nm9318174,nm9306750,nm11895340,nm5052832"
tt13087958,Putham Pudhu Kaalai,2020,129,Drama,"nm0534856,nm0419688,nm1431772,nm9219502,nm1069826,nm0007124"
tt13093144,The Andrei Tarkovsky Retrospective,2020,105,Documentary,nm11899265
tt13838490,The Creative Process,2020,86,Drama,"nm7103479,nm9299123,nm9900065"
tt13841608,Naamlose Woord,2020,90,Drama,"nm12231306,nm6390764,nm8979536"
tt13848412,Land II,2020,\N,Drama,"nm11739388,nm1264564,nm10757422,nm12234835"
tt13866180,José Augusto França - Liberdade Cor de Homem,2020,\N,Documentary,nm2123975
tt13866370,"Sorezore, Tamayura",2020,60,Drama,nm1650153
tt14535614,The Kardashians: Reality Royalty,2020,\N,"Documentary,Reality-TV",nm0421063
tt15288646,"How, What and Why",2020,79,"Action,Adventure,Comedy","nm12844176,nm12873199,nm12873200,nm12873201"
tt15300238,Proper Pronouns,2020,65,Documentary,"nm13195664,nm13195666,nm13195665,nm13195663"
tt16152316,Sharon's Call,2020,83,Drama,"nm9626334,nm11960024,nm3708709,nm13240770"
tt16153772,The Incident,2020,\N,Sci-Fi,"nm13137597,nm13137595,nm13137596,nm13137598"
tt16154576,The Mask of Shura of Fire Cloud,2020,75,Action,"nm15045544,nm0398760,nm14724551,nm1228408,nm0950757,nm1927842"
tt16162172,Boom and Topper: Safari Hunters,2020,141,"Action,Adventure,Animation",nm13141003
tt16196050,Censored Love,2020,140,Drama,"nm14145518,nm11841375,nm13189894,nm2118896"
tt17491906,How to Succeed in Drama Without Really Trying: The Making of a Brookfield High School Musical,2020,198,Documentary,"nm13338373,nm13338374,nm13338375,nm13338376"
tt17512630,Boucle en Onde - The Radio Way - La Via della Radio,2020,74,Documentary,"nm13346837,nm13346836"
tt17516652,Nyara: The Kidnapping,2020,75,"Action,Crime,Mystery","nm13348287,nm13348288,nm8835520,nm13348292"
tt17518012,The Super Mario Plush Adventures Movie,2020,60,Adventure,nm13347253
tt22237838,A Dark Past,2020,88,Drama,"nm14072644,nm4501212,nm8387487,nm14072642,nm14072641,nm14061872,nm14072647,nm14072639"
tt22309052,Blind Mission,2020,\N,Drama,"nm9931179,nm13859428,nm9931194,nm13246972"
tt24222062,L'agence,2020,\N,Drama,"nm14326430,nm14325498,nm3726229,nm4778217"
tt26839649,"A Drop Today, an Ocean Tomorrow",2020,52,Documentary,nm14593003
tt26897076,Fatal Attraction,2020,\N,Drama,"nm13083592,nm9956993,nm3070573,nm13088351,nm9883155"
tt26896849,Sweet Revenge,2020,90,Drama,"nm8673980,nm1650011,nm14596493,nm14596494,nm8990945"
tt26931025,The Toughest Beat,2020,53,"Crime,Documentary",nm7893508
tt27752178,Legend of Imperial Physician,2020,96,Action,"nm9542590,nm14469166,nm13387588"
tt27788650,Complete Conquest of Love,2020,\N,Comedy,"nm14862978,nm14862976,nm14862977"
tt3510676,Crooked Transit,2020,\N,Comedy,"nm3558505,nm3979040,nm4111336,nm0952685,nm1127948,nm4432909,nm1177614,nm3257936,nm5241934"
tt4565586,Notes of Berlin,2020,105,"Comedy,Drama","nm0768058,nm3598512,nm7204240,nm5395343"
tt5580306,Browse,2020,84,"Horror,Thriller","nm0001305,nm1423048,nm0001183,nm1821410"
tt5585836,Canaan Land,2020,113,Drama,"nm0390258,nm0744302,nm3148014,nm6415127"
tt6187134,Cowboys,2020,86,Drama,"nm0001872,nm3255459,nm9173123,nm0235652"
tt6835382,Pool,2020,91,Drama,"nm3490192,nm8956638,nm8956639,nm1957822"
tt7736496,Jingle Jangle: A Christmas Journey,2020,122,"Family,Fantasy,Musical","nm0001845,nm1221047,nm0095017,nm0741242"
tt8495660,Mrs & Mr Khurana,2020,89,"Drama,Thriller","nm0197582,nm3192510,nm0442479,nm9878255"
tt8516596,Clown Fear,2020,109,Horror,"nm2048731,nm2943385,nm2612141,nm5037893"
tt8516600,Getting It,2020,105,Romance,"nm0372471,nm7559375,nm1470270,nm0856264"
tt8522006,Happiest Season,2020,102,"Comedy,Romance","nm0829576,nm4496875,nm0005460,nm0001255,nm4364610"
tt8527738,My Autopsy,2020,111,Drama,"nm10632860,nm8454987,nm3235466,nm10453426"
tt9272824,Vincent's Vow,2020,\N,Drama,"nm10231574,nm6137645,nm10256455,nm7113240"
tt9301556,All the Pretty Little Horses,2020,107,Drama,"nm2771908,nm2549642,nm11669273,nm0225766"
tt10011228,Hunted,2020,87,"Action,Thriller","nm3580372,nm3581007,nm0639473,nm3859747"
tt10022726,Sweet Face,2020,86,"Drama,Romance","nm11956056,nm5964365,nm14149208,nm14149212"
tt10023150,My Cousin,2020,104,Comedy,"nm0512071,nm12571544,nm0033389,nm4936279"
tt10032266,Asia,2020,85,Drama,"nm3506064,nm6024635,nm9575907,nm1495361"
tt10463126,Tromasterpiece Theatre: Poultrygeist,2020,\N,Comedy,"nm9129354,nm9234221,nm11377060,nm11377061,nm9234220"
tt10463488,Podsolnukh,2020,106,Drama,"nm11222492,nm2820163,nm11222483,nm11222490"
tt10469804,Teddy,2020,88,"Comedy,Drama,Horror","nm7557188,nm6891141,nm10758456,nm11778432"
tt10471804,Crónica de una tormenta,2020,84,Drama,"nm1242939,nm0022764,nm2563706"
tt10472102,Karakomik Filmler: Emanet,2020,60,Comedy,"nm0948000,nm2607253,nm3843449,nm1754427"
tt10477300,The Road to Cabazon,2020,\N,Drama,"nm9931541,nm7784583,nm6601785,nm7784584,nm0791851,nm1142276,nm9931539,nm9931540"
tt10483728,Katharmoi,2020,90,Documentary,nm0193883
tt10981830,Recipe for Life,2020,\N,Comedy,"nm11005160,nm0222881,nm10998721,nm10998394,nm10998636"
tt10982338,Wong's War,2020,\N,"Comedy,Drama","nm0222881,nm9153690,nm10994754,nm10994753"
tt10990400,Happy Models,2020,\N,Documentary,"nm11004611,nm11004609,nm11004608,nm11002059,nm11003742,nm10995107,nm11003743,nm11004610,nm11004615"
tt10999092,DOT Theory,2020,\N,Thriller,"nm9470180,nm11005169,nm7747510,nm6327681,nm11005170,nm8362496,nm9579425"
tt11003794,The Circular City,2020,96,Drama,"nm1242840,nm1265899,nm3304608,nm6083793,nm7791598,nm2662631,nm3542722,nm8990893,nm0662475"
tt11013434,"My Donkey, My Lover & I",2020,96,"Adventure,Comedy,Romance","nm2662182,nm3118835,nm2015893,nm8988411"
tt11591800,Day 616,2020,\N,Adventure,"nm13028400,nm13028401,nm13028402,nm13028395,nm13028394"
tt11598734,Space Aliens & UFOS,2020,\N,Sci-Fi,"nm3859710,nm5700607,nm0387417,nm8099914,nm0610897,nm12041395,nm11985870,nm10724553"
tt11599082,Magti-Ayon,2020,90,Romance,"nm11269612,nm11269611"
tt11599966,Pagleaazam,2020,123,Comedy,"nm11396343,nm2414309,nm10375524,nm11269671"
tt11602548,Malaya,2020,107,"Drama,Romance","nm2371674,nm2174257,nm0023266,nm0784074"
tt11603698,Naanu Neenu Preethi,2020,\N,Drama,nm5299622
tt11609692,The Flood,2020,117,"Drama,History,Western","nm7188688,nm3878865,nm4122165,nm5479980"
tt11613734,Weed Whacker,2020,\N,Comedy,"nm11275467,nm6112119,nm6496578"
tt11616036,"Goodbye, America",2020,101,"Comedy,Drama,Romance","nm1166576,nm2402424,nm8629695,nm0831190"
tt11617146,De club van Sinterklaas & het grote Pietenfeest,2020,67,Family,"nm0317457,nm3351669,nm1367291,nm2127350"
tt11620836,Faded Colors 2,2020,\N,Drama,"nm10557245,nm10558164,nm10576777,nm10556826,nm10549985"
tt11621144,Thumb War!,2020,\N,Comedy,"nm5918426,nm11158559,nm4106347,nm6697250,nm11935596,nm10857746,nm10279750,nm11214174,nm9927981"
tt11625634,Broken Bread,2020,\N,\N,"nm0349249,nm0364931,nm2201560"
tt11626420,Marked Man,2020,93,War,"nm11281283,nm11281282,nm11281284"
tt12377842,Chikan densha: Yume miru momoiro nasubi,2020,\N,\N,"nm7816978,nm9535242,nm11604222,nm10130109,nm11604223,nm1399329"
tt12393472,Boys on Film 20: Heaven Can Wait,2020,146,Drama,"nm7180615,nm0013945,nm0072419,nm2185539"
tt12393528,Saskia,2020,71,Drama,"nm11029607,nm11319833,nm11754481,nm11754482"
tt12395462,From Gerri with Love,2020,100,Comedy,"nm0905112,nm0483576,nm4703125,nm0504455,nm0404806,nm0095614"
tt12397174,SiNK,2020,\N,"Drama,Horror,Musical","nm4149050,nm0735466,nm5983827,nm0332375"
tt12397820,I'm Sorry - (Carla's Tales),2020,\N,Horror,"nm0960639,nm3588901,nm3711277,nm0416551"
tt12401140,Gunned Down,2020,94,Drama,"nm11644026,nm11771716,nm11771700,nm11644013,nm11644015,nm11644027,nm11644010,nm11644019,nm11644284"
tt12402840,Manap Karaoke,2020,104,"Comedy,Family,Romance","nm10656513,nm10095095,nm10521017,nm1932988"
tt12406160,The Last Regret,2020,90,Comedy,"nm10553700,nm9608152,nm11617213,nm9787129,nm11076431,nm12832074,nm10434798,nm11617211,nm9608157"
tt12407656,Wonders of America's National Parks,2020,48,Documentary,nm0311519
tt12407846,Yellowstone: America's First National Park,2020,49,Documentary,nm2392948
tt12408746,From Honor to Medal: The Story of Garlin M. Conner,2020,58,Documentary,"nm0309836,nm11617739,nm11617740,nm3293483"
tt12409638,The Inside,2020,\N,Horror,"nm11618377,nm11558904"
tt12411372,Wine Reflections,2020,\N,"Comedy,Drama","nm5723039,nm3292138,nm0456070,nm2500095,nm11619692"
tt12414374,Herb Alpert Is...,2020,113,Documentary,"nm0134693,nm0022393,nm0004693,nm5803126,nm0004704,nm4095320,nm0000820"
tt12986258,Nkan Alejo,2020,95,Drama,"nm12863819,nm12863817,nm12493492,nm2339465,nm6697876"
tt12993206,Latyan,2020,97,"Drama,Romance","nm6346171,nm5047005,nm7418971,nm3885228"
tt12993336,Retiens Johnny,2020,71,Documentary,nm2031641
tt13003432,Farida,2020,70,Drama,"nm11857384,nm11857385,nm11857386"
tt13007072,Meri Nigahein,2020,\N,Drama,"nm10021376,nm1632184,nm6789244,nm11859642"
tt13007178,The History of Africa: Kongo and the Scramble for Africa,2020,\N,Documentary,nm1492061
tt13011980,Frida Kahlo,2020,90,"Biography,Documentary,History",nm6946524
tt13021844,System Syn: Once upon A Second Act,2020,261,Music,nm1878865
tt13021856,Cheap Thrills Volume 12,2020,95,Adult,"nm8762311,nm7561654,nm8762309,nm10909453,nm5543245"
tt13023100,Emâ,2020,\N,Comedy,"nm3402808,nm11867145"
tt13723554,El sueño del escorpión,2020,60,Drama,"nm10681632,nm4150599,nm8842866,nm3014813"
tt13726566,2020 in Prophecy,2020,45,Documentary,nm11192475
tt13733960,Tommy & Danny Op Zoek Naar De Toekomst: Different Reasons for Digging A Hole,2020,\N,Documentary,"nm12188177,nm12188176"
tt13735964,The Lion King on Clubhouse,2020,\N,Family,"nm5174153,nm12189505,nm12189504,nm2873411"
tt13757834,Despedida de soltera 2,2020,94,Comedy,"nm0273646,nm0208969,nm11926717,nm0952528,nm8660905,nm0811785,nm1186992,nm4675166"
tt13758802,American Sasquatch,2020,90,Horror,"nm3062090,nm4195645,nm6059922,nm6935209"
tt13764344,Placer,2020,40,"Music,Musical",nm12198464
tt13773668,Revival of the Monkey,2020,\N,Action,"nm12202122,nm12202124,nm12202123"
tt14398348,The Christmas Truce,2020,\N,Documentary,nm1909316
tt14398286,LegacyVerse Productions' Twisted Christmas Carol,2020,\N,Comedy,"nm5814502,nm5814503,nm10573097,nm12464917"
tt15176710,Asura Bride,2020,80,"Action,Fantasy,History","nm0159469,nm4803560,nm12820103,nm10625481,nm7917411"
tt15182358,Watching My Mommy Go Black 18,2020,\N,Adult,"nm5047567,nm11000177,nm7178508,nm5503149,nm4956022,nm0519117,nm2796425,nm6204310,nm10626331"
tt15189982,Sleeping Forest Michiko,2020,80,Romance,"nm12105131,nm8737036,nm8674109,nm8710554,nm1922588,nm1092369"
tt15191248,The Next Big Thing,2020,\N,Adventure,"nm11332589,nm12826034,nm12826031,nm12826076"
tt15979984,The Pursuit of Life,2020,\N,"Music,Romance",nm13112690
tt16027084,Las Mujeres de mi Casa,2020,75,Drama,"nm13984815,nm1445429,nm2053207,nm1425124,nm3109203,nm8284538"
tt16047634,Un sonido original de América,2020,100,Documentary,"nm13120661,nm13120662,nm13120657,nm13120658"
tt17279208,General Headquarters of Polish Army,2020,79,Documentary,nm8151023
tt20355004,Erotic Session,2020,87,Adult,"nm11369989,nm10836538,nm10418231,nm8854790,nm13678030"
tt22036380,The Album,2020,\N,Drama,"nm2119766,nm2115843,nm2150573"
tt26653778,Concession,2020,81,Drama,"nm7051792,nm3708709,nm14536061,nm13059771,nm12807607"
tt26663453,VHS Pirates: The Epic Final Cut,2020,217,"Comedy,Crime","nm12102620,nm14537769,nm14529734,nm14022526"
tt26671700,Life End,2020,\N,History,"nm14557785,nm14500691,nm14291057"
tt26672099,Ebi Tani,2020,\N,Adventure,"nm14542389,nm14542386,nm14542388,nm14542387"
tt27898212,The Garden,2020,45,Horror,"nm9135325,nm10114733,nm10567032,nm12646839,nm5610518,nm12646841"
tt27923523,Shekam Pahloo,2020,\N,\N,"nm2114785,nm4259935,nm15087935,nm0707308,nm11233233,nm0997881,nm5889116,nm1368335,nm1728153"
tt29233516,Family First,2020,95,Drama,"nm15276885,nm14269390,nm2241811,nm15276886"
tt3698454,Yaara,2020,130,"Action,Crime,Drama","nm4651098,nm2815326,nm6487252,nm3752091"
tt3717812,Momma Knows Best... Right?,2020,61,Drama,nm5360320
tt3727676,Zuma Beach Among Women,2020,75,\N,"nm3679148,nm6146846,nm3072031,nm5729560,nm7021334"
tt3731778,The Endless Love of Salome,2020,90,Drama,"nm3700269,nm1462711,nm6496860,nm1495328"
tt3734580,Ghoomketu,2020,108,Comedy,"nm1596350,nm4004908,nm3190246,nm0440604"
tt4265574,Revenge of the Rising Sun,2020,49,Action,"nm2819346,nm3660302,nm7123455,nm7123464,nm2127316,nm2952224,nm7123449"
tt6098564,20 Minutes of Action,2020,75,Documentary,"nm4449941,nm0043058,nm5553012,nm3312967,nm8470700,nm5861897,nm3741239"
tt6118034,8th Round Pick(2020),2020,101,"Drama,Sport","nm6436045,nm5664164,nm8035498,nm1152002"
tt6765840,Paranormal Evil,2020,122,"Horror,Thriller","nm0310221,nm9209144,nm8130397,nm6374684"
tt6770142,Follow the Dead,2020,95,"Comedy,Drama,Horror","nm8332346,nm7325577,nm8332520,nm8917869"
tt6788806,Indigo Valley,2020,74,Drama,"nm3996999,nm1133857,nm6673290,nm1041255"
tt18986830,Grey Area,2020,\N,Mystery,"nm11960024,nm4256192,nm12489018,nm5379363,nm12725199"
tt7617336,Still About Love,2020,\N,"Comedy,Drama,Romance","nm3232462,nm5399017,nm6503108,nm2902278,nm4473398,nm6463922,nm3927493,nm9877345,nm7901868"
tt8334452,Ballbuster,2020,86,"Comedy,Sport","nm0005278,nm0018416,nm0020811,nm2491493"
tt8341796,Bridge,2020,\N,"Action,Drama,Thriller","nm9819572,nm9819573,nm8071132,nm9819574,nm9474450,nm9781411"
tt9138170,Limbo,2020,104,"Comedy,Drama","nm0461746,nm0171674,nm5011084,nm6100047"
tt12416758,Mother Goose World: Easter Stories,2020,50,"Animation,Family","nm11621579,nm11619961"
tt10330110,Nazarband,2020,85,Drama,"nm3455998,nm4987678"
tt10332854,Alone,2020,81,Thriller,"nm3663957,nm6687300,nm3153564,nm5238466"
tt10343376,Thank You for Renting,2020,\N,Comedy,"nm5514367,nm10703058,nm10310673,nm10279488"
tt10343642,Hazy Little Thing,2020,85,Drama,"nm5574410,nm2956530,nm4489783,nm4560391"
tt10346366,The Dummy Factor,2020,81,"Comedy,Mystery,Thriller","nm10069338,nm5836504,nm10700744,nm3671822"
tt10353866,Ellie & Abbie (& Ellie's Dead Aunt),2020,82,Comedy,"nm0244696,nm8917494,nm4135197,nm3334625"
tt10358198,The Dinner Party,2020,116,"Horror,Thriller","nm0518718,nm0756083,nm3612797,nm3969329"
tt1086064,Bill & Ted Face the Music,2020,91,"Adventure,Comedy,Music","nm0000206,nm0935664,nm1102891,nm3034977"
tt10861752,The Dogs Didn't Sleep Last Night,2020,91,"Drama,War","nm10937215,nm10938563,nm10938562,nm10938564"
tt10872080,86 Melrose Avenue,2020,84,"Drama,Thriller","nm6349848,nm2186762,nm2612218,nm3914626"
tt11343416,Acrylic,2020,78,Comedy,"nm8115263,nm0518739,nm10525524,nm11243785,nm3724977,nm0368693,nm0818885"
tt11349638,Tell Her,2020,98,Drama,"nm7569868,nm10819240,nm4536795,nm3755190"
tt11350742,Reel Redemption,2020,\N,Documentary,"nm3395912,nm5531775,nm0796987,nm0924684"
tt11355020,Navarathna,2020,138,Action,"nm7038168,nm5701208,nm9829541,nm6408266"
tt11358398,The Man Standing Next,2020,114,"Drama,History,Thriller","nm0496932,nm1520129,nm3483072,nm3113075"
tt11360180,Rajkumar,2020,\N,Drama,"nm9896531,nm11167323"
tt11369540,The Champion,2020,91,"Biography,Drama,History","nm1644158,nm8017211,nm1259124,nm1591309"
tt11967750,Bess Myerson the One and Only Jewish Miss America,2020,51,Documentary,nm11421849
tt11982040,Fall of Man,2020,50,Crime,"nm11427375,nm11427376,nm11432844,nm11427378"
tt11987140,Beautiful People,2020,\N,Drama,"nm10816093,nm10816100,nm6024454,nm11432539"
tt11987492,Sukannya Bani Hai Durga,2020,\N,Drama,"nm3438304,nm11429920,nm11429922,nm11429919,nm11429921"
tt12007548,Who Laughs in Hell,2020,54,\N,"nm10768814,nm11271353,nm11271354,nm11271355"
tt12677928,Intertainment,2020,55,Comedy,"nm0344734,nm2196782"
tt12683804,Me the People: The Trump America Musical,2020,87,"Comedy,Musical","nm11727889,nm11727890,nm7424173,nm11727891"
tt12685376,Giovanni's,2020,46,"Biography,Drama,Romance","nm11728272,nm11690449,nm11728273,nm11728274,nm11728271"
tt12686112,Pal-Bot 2,2020,\N,Sci-Fi,"nm6645392,nm9725664,nm7042093,nm3826213"
tt12699782,Shoujo Kageki Revue Starlight: Rondo Rondo Rondo,2020,119,"Animation,Drama,Music","nm6125462,nm9631162,nm9803130,nm10996306,nm8232864,nm9568438"
tt12700072,The Fable of a Song,2020,90,Documentary,"nm11733538,nm11733539,nm11733536"
tt12702752,Policewoman,2020,83,Crime,"nm1326593,nm11739016,nm8452783,nm11734813"
tt12706014,Why We Fight,2020,74,Documentary,"nm3653291,nm11735418,nm3320321"
tt12709530,Check In Shock,2020,95,\N,"nm12109186,nm12109187,nm1552334,nm11745902"
tt12713044,When the Beat Stops,2020,45,Drama,"nm9990116,nm11738441,nm10040887,nm9870624"
tt12713214,Isaac Butterfield: Anti Hero,2020,74,Comedy,"nm11738512,nm11738517,nm11738514,nm11738511,nm11063769,nm11738516"
tt12704304,Worm Farming,2020,57,Comedy,"nm11739433,nm9475678,nm11527279,nm10537640,nm11739432,nm10741172"
tt13452296,Vampires in Australia,2020,75,Documentary,"nm6061913,nm1554712"
tt13452734,Colorless Dreams,2020,80,Drama,"nm12061210,nm4886867,nm0592398,nm12061211,nm8008983"
tt13455816,El tiempo perdido,2020,102,"Biography,Documentary,History",nm13157785
tt13463316,Muzzle Flash: The 666 Case,2020,100,"Action,Comedy,Crime","nm6719896,nm12065053,nm12065052,nm12065051,nm7979059,nm12065049,nm12065055,nm12065056,nm3085163"
tt13464694,Wake Up Sleeping Beauty,2020,108,Comedy,"nm12066008,nm12066009,nm9650080,nm5363641"
tt13465918,Ferran Latorre. Més enllà dels 8.000,2020,\N,Documentary,"nm0352151,nm4620770,nm4713932,nm3442498"
tt13469366,Clown Motel Vacancies,2020,80,Horror,"nm1061914,nm5229229,nm3510519,nm2426028,nm7453631"
tt13476206,Bully the Dead Don't Die,2020,\N,Crime,"nm9743563,nm12071211,nm12071200,nm12071214,nm7604020"
tt13476834,Your Musical is Cancelled: The Musical!,2020,\N,"Comedy,Musical","nm2278606,nm3143064,nm2371529,nm12071770"
tt13482714,Sam Roberts Band presents: All of Us,2020,48,"Documentary,Music",nm2401200
tt13483408,Dilectione,2020,75,Thriller,"nm7287471,nm11079663,nm11970807,nm10918564,nm12074358,nm8510978,nm3400984,nm12038352"
tt13484026,90 Secondi,2020,65,Documentary,"nm5026878,nm12074604"
tt13496386,Genesis Impact,2020,68,\N,"nm4881428,nm12079976,nm6219466,nm12079977,nm12079978,nm3609466,nm12079979,nm12079980"
tt13450416,Sokrovenny Chelovek,2020,73,\N,"nm3150926,nm0069783,nm13554688,nm13554692,nm13554686,nm13554694,nm9552485"
tt13496802,Walled with Music,2020,\N,Drama,nm0375532
tt13497672,Bad Girls Club Magazine Sampler,2020,\N,\N,"nm9097086,nm10600291,nm10274937"
tt14270524,Arus Merah,2020,78,Thriller,"nm4335154,nm3432714,nm7177886,nm5730059"
tt14277322,The Blackwell Ghost 5,2020,72,Horror,"nm2571852,nm12921540"
tt14287118,The Occultist 2: Bloody Guinea Pigs,2020,79,Horror,"nm0033509,nm9226238,nm10415836,nm10017652"
tt14297012,Cuban Dancer,2020,90,Documentary,"nm1857703,nm12553109,nm12553111,nm12553108"
tt14773028,Swindle's Six,2020,52,Action,"nm12630373,nm12102858,nm12102857,nm12630374,nm12630375,nm12630370,nm12630376,nm1020494"
tt14777888,Tied,2020,53,Documentary,nm13382429
tt14781110,Bai Titha Ghai,2020,\N,Comedy,"nm0620816,nm10474556,nm7462844,nm4369895,nm8743969,nm7732655,nm12634050,nm8743970,nm10333406"
tt15733886,The Thriving Clinician,2020,80,Drama,"nm2361858,nm13051268,nm2042618,nm6626788"
tt18182690,Genesis of Medicine: Disease and Cure in Ancient Greece,2020,79,Documentary,nm0440927
tt18224832,Avalanche,2020,\N,Drama,"nm9227567,nm2119196,nm11655608,nm7970787,nm9227566"
tt18225940,Loving Ellen,2020,\N,Romance,"nm13282497,nm13188475,nm9664746,nm13163897"
tt18227740,Sister War,2020,70,\N,"nm13393677,nm12213175"
tt18228722,Wings of the Great War,2020,\N,"Documentary,History,War",nm2751828
tt20058320,My Favorite Things,2020,57,Documentary,"nm13635558,nm12837501,nm0069313,nm8540906,nm13635559,nm11422809,nm13635560"
tt21343450,Handel - The Philanthropist,2020,91,Music,nm9476834
tt21378916,Mozart: The Marriage of Figaro,2020,\N,Music,"nm0409854,nm9476834,nm5255375,nm0729841,nm2410186"
tt27570735,Witches,2020,88,\N,"nm8855423,nm7970788,nm9298477,nm14777905,nm9645204,nm14777904"
tt27604416,Zakhm-e Kari,2020,\N,Crime,"nm5001192,nm2307490,nm6813651,nm15294385,nm15288650,nm11374223,nm5465266"
tt5237742,Aztech,2020,90,"Fantasy,Horror,Sci-Fi","nm4580178,nm0001990,nm0844761,nm3183741"
tt6190458,Scales,2020,\N,Drama,"nm6009851,nm3133391,nm4799098,nm3404283"
tt6208828,Puppy Love,2020,110,"Comedy,Drama","nm1813421,nm0209289,nm3391722,nm2560697"
tt6986698,The Crickets Dance,2020,92,"Crime,Drama,History","nm1012029,nm1151972,nm0247143,nm2454994"
tt7018574,Stuntwomen: The Untold Hollywood Story,2020,84,Documentary,"nm1941679,nm0042520,nm0344710"
tt7709460,A Casa,2020,85,"Crime,Drama,Fantasy","nm9466011,nm4785303,nm2187826,nm4150387"
tt7717764,Redemption,2020,\N,Family,"nm5688000,nm4589605,nm9670181,nm8914452,nm7229357,nm5620096,nm2590623,nm6910787,nm10628624,nm10626912"
tt7722966,Irreconocible,2020,75,Drama,"nm0098708,nm8406842,nm1253953"
tt8555778,Teacher Shortage,2020,86,Horror,"nm0323372,nm0828288,nm2766218,nm0482941"
tt8559708,Wicked Ones,2020,\N,Horror,"nm8813905,nm3034432,nm3589171,nm8426370"
tt8571674,Thou Shalt Not Hate,2020,96,Drama,"nm0309348,nm5077317,nm9811589,nm10987369,nm0006707"
tt9242768,Angie: Lost Girls,2020,108,"Action,Crime,Drama","nm4758719,nm0001882,nm0000871,nm10317889"
tt9248052,Lola,2020,94,Drama,"nm2406677,nm4064890,nm3522652,nm3988831"
tt9248888,Riding with Sugar,2020,106,Drama,"nm1776168,nm0434444,nm3941962,nm5912018"
tt9248952,Jawaani Jaaneman,2020,119,"Comedy,Drama","nm0836809,nm0451307,nm7775934,nm0007102,nm1122912"
tt9249166,The Mystery of the Pink Flamingo,2020,86,"Comedy,Documentary","nm11042488,nm6008201"
tt12695318,Sexy Time,2020,\N,Horror,"nm3859710,nm0135292,nm4915488"
tt13490712,Beijing Guild Hall,2020,98,Horror,"nm13991066,nm12077816,nm12077812,nm12077814,nm11530071,nm11280210,nm12077813"
tt21366218,O Homem de Costas,2020,\N,Drama,nm7032092
tt21391630,Bioscope Zindagi,2020,\N,Drama,"nm13891137,nm13891135,nm13891134,nm7491231"
tt10122486,I Need You Dead!,2020,107,"Comedy,Horror","nm6214270,nm10592594,nm10592597,nm0442207"
tt10126434,Scare Me,2020,104,"Comedy,Horror","nm2063694,nm2251731,nm5412083,nm1089569"
tt10144276,Y. Köyü Ye'cüc Me'cüc,2020,\N,Horror,"nm10602235,nm10602234,nm6441977,nm10602237,nm12053728,nm9566768"
